"source_output_set","artifact_type","dataset_content","model_scope","condition","source_relative_path","repository_path","publication_status","license_basis","source_bytes","source_sha256","repository_bytes","repository_sha256","same_content_copies","provenance_note"
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000300_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","516923","5ca18f50480b496e25dc8bf385d69dbcdea92faef444a05dc9e77f9355e1deff","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000305_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","612404","8a11e78474747d9da6d51d78faed6b69a63610c7adeb54b3a2e7d1468e2f4aa7","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000310_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","602709","70f708e14aa5061e0d1464ea44a712765a202fc2fb0f053a68946e98b1e28dcb","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000316_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","643422","c0986c7489cc76cc397eccd0809f51cfd991f6d444531234ba697f236c8bbbc8","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000322_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","542969","b688d516c45ed617bb3a6ffd8c3b034c0c81de8a2bf9dd390227a2d076c8aaf4","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000327_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","531091","d719b42df38854f084d52d8eb02b7a0080514ab3a657360b241f533c951dd8ea","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000332_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","622449","1280dc7aa565dbc70f58aabd6ffdc7fad70384d01ed78f61c59cf31b26d5e796","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000337_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","565989","3084d6fcf238c01bbb435b44ab3352fb4dcb49ede7666930b44a4f0405b0911d","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000373_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","589332","ab8bc0d9d6460975f3d7550db363a97f2f7ad90e5b204d721794f32d96a861c6","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000393_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","592891","e57f7bb25160a7b29a48da05a3374b7831fd9ee0fab54c9ddab4a708f1c64c4b","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000413_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","585159","f795355f38287a1405cf0d98ffcc385f792a7cd4bdb2e48230c4900184ea8532","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000433_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","719978","079d85ab51b08256f9f6685b2db5faf413b6185e2b84b20369f058d2a1175bcc","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000439_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","712390","428d395b7e019fa643b8610826f20f156150dc212d4d74da9d709bea4fcef6e7","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000445_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","738428","87a79653caaca9e10cc19695b044e41eb43c4877efad7135eada130dc1a39444","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000455_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","682203","f4ff5ed10568d41c8bd4175dda1ed84d66b3a2af1b7b8969e966ac32601b8f20","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000460_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","651606","ee6aa16e5e5d1b145a010bd9e6777855018f302bf36083973f6c497f16b51c3e","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000465_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","572625","fe3035c030086223540a937c9311b3f872492ab0fd5ee2f77f5cdbed8149ab70","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000470_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","582782","188102c173d2f631db1dffd7f8c242c7a76ea2adeb70d7227feeae56102e009d","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000478_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","723473","35adc1ad684b7e2d306a88534ebffaaabcb3d8c0457b63f20b64d12b767fc9e6","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0604_frame_000488_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","582643","459e386e19021edafee117475abc0475c5cf42468bbeb43a3c6c869b2f5330c6","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0605_frame_000161_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","804878","5d57958cab603f376f6b05a17c3d72f8c4f33ed9c99f2a5c0fee91b1b0faea8b","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0605_frame_000181_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","724274","f4bbfa6d9f794aa44ef87490154cdac033a06bbca1f93e558cc2b14597760365","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0605_frame_000299_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","724462","3d80f3923dc106809d014784acb5f50d468976cbfb0056677a3e0ec1b6af7b50","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000110_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","502941","2cfb2c6b9fb67226c02fdf84ad0c9978ce34b072c4ab6ff2368bbb2c66363095","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000162_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","449819","4143a4952c3125802ab015a59c00e00e4e6eeae1b1e6edd18e5dbebd3d9edbee","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000182_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","490690","3819d957a2a36e2eecc08e80a0485167d34c5e06f21b8f4cece23f90fa63248a","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000196_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","533836","4d46ebab2e0e89b1a9bc9c9cc77e83090ac1ed567763dfc409f76ef339f3de3d","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000202_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","446772","ced8e110ea5a8ab0fc6a2bff29ea728cbb4255add8cc5a72d890bfdccd797810","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000213_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","520232","2092045ef33821cfba5eabf6cf347002c66ca8bbb3db1a02040352e96de31496","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000220_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","506033","fc471959325529ba9229d0e0bcde515b419413919f97bd4aebc488287f81cde7","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000229_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","536767","2fa6d42dbf261a7a0eae45765cd59e33374b7d9b32da785eff9a87a1a76b370d","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000238_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","806694","3de0e773ead25ee89b4902053069c07325cfc88f1bbaf7738100a203f3f338d8","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000258_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","725501","d0e4837d8f4fce663e120bafb11220a79ec552e30f0dcf6e0b0befb20c4b6610","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000352_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","686270","db07a7cada0ead5755360bb9af84003c26cad40b06b211d6be95f1961a5785b1","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000357_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","508350","104af9d558a9f17ef5c594941930b4c2b1266a247b1c5db7999c897a14784b8e","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000377_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","541385","b2c2bab8c7933d3e01d60d200b82584130f19958b25cca65f092735c86160767","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0606_frame_000397_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","576356","81239a1d9a794d66e4b2c112736e61e901c1c50b2fbf0761b9892cdbae161ef1","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0607_frame_000360_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","652862","f5d76e69e2ee01600c2548730ec604949afb0005e7b1dce850078cef9bcc0f90","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0607_frame_000410_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","668598","cd0710a4c320560ee7c88fe44a90db0b58b74fee4603a9fac1ab18f935a29948","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","snow","acdc+dawn_combined_test/combined_visual_detections/GOPR0607_frame_000474_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","619558","402bb9c998a58cd5d69863440b058f2f07a49d1791ebcc462d8f0e8631bc343f","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","rain","acdc+dawn_combined_test/combined_visual_detections/GP010400_frame_000214_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","510561","132e91356579e6019c7e719d49888f1f3642a9ec619097d1bf3d68e83320e6c2","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","rain","acdc+dawn_combined_test/combined_visual_detections/GP010400_frame_000234_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","502911","0ca29c6f1a216c1f43e89bdc91390b6cb3e7ae38e11c480124df2e39e4aeb07c","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","rain","acdc+dawn_combined_test/combined_visual_detections/GP010400_frame_000290_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","530279","2ee6d8baa135f1fce2732f4c6f7b42719e373ec363adfc91d2d215f66ae639c5","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","rain","acdc+dawn_combined_test/combined_visual_detections/GP010400_frame_000350_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","618753","0dd35adb2169af938d702278beb00cfd7978d1bbeb4348bce10a85316a3a41e7","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","rain","acdc+dawn_combined_test/combined_visual_detections/GP010400_frame_000360_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","562279","18813ca6e5fde53dbcd09ac5a9a654207beaa5f6be30ab25267de81fc0e77171","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","rain","acdc+dawn_combined_test/combined_visual_detections/GP010400_frame_000380_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","528189","88987ee73795afe27bf8cd43c4f4a0d4983e716c8c822b11f6e689fd55012c7e","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000001_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","413832","3a8da034d43f3832fa8fa4c168ff97e45fcb62c9303f3c0d08f3312320d4a952","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000006_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","402805","03acf26d8065b1f911a8ac1bf1f5e991b165003939f6a1dbeae7114035dab7bf","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000010_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","413742","5911203075b2878360a7f1388555416389ce9dd4797529ed7ec0cfd605236e79","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000014_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","450434","6b91e346777f86c23f9edff6c1d71844bff471f936db6c518de7c52fcba8cf85","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000018_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","456351","0361203d6d5567f0685642bbee5cd1f30844378eb4c7c857472ddb995b50dc18","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000022_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","463939","040b8fc74f878e36e72e5823a3bd25a3dde91d244cd9ba332b80489348f2bfac","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000026_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","504040","df965221604961900b274ed8c5e519d382244d6d335ff43b751cc40d7c6dd7aa","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000031_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","591943","4f528733c928ecc9fc6d04ec288474c1b3373693710229e4cc260eff4f7930db","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000051_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","492535","ca9953788baa54949aeffc9ce4fcab49b77bbd914e9bd102d5a7f03d94c30dec","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000058_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","413846","71317282bed6121fbd3668a66211335f1d664c236d9fb5075e96fa40b577c713","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000063_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","396384","0745b1796ed0e15153a37b6f8442c6865fcf821a553ce1fae387a26c0161b277","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000068_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","444923","40afc39ab28a85f0926708d8c7a6e5e2d506c9d4b20345a1e9096ca1b6f68341","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000073_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","406922","10ccd5ea57769222df5685b3c9512f0b6787e8586ba658c1615f45f44b680a99","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000078_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","443209","aec83a12af7724e68451c608ba8d41d74880cee71166e13c313e9ec21caef746","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000084_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","573875","e224dd21c887b8595e1a15a209c182d4c93912b4682b5a72506876bfddee13f5","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000095_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","604617","0153cfb9bfb22ca3d4348e548b3134c08e43891d8891411e4a0307c95d0b1bce","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000102_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","463045","87741b2c0c8c8d7f9328c3a83fabeac7925450d3ddb8cac45abb81b7cdd8f063","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000108_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","460308","d91af722c110228459c985915be18caa565bc3a482e071634bbafc00daf822dd","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000114_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","588146","9f8b36d8b402bb3daa800a6886897da89f15c43f32f530be0280dc59bf591563","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000120_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","568651","72949dc4f41b2f15068729237aebfa3aad713137a3ac204985a6300f638e288d","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000125_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","445024","8b5973fbad464057e4d70ec66540171cb09a34a14e976234dab53062bb91653b","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000131_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","439126","d0d1c7b142d237c1347c4d96fbcad9a28639c3115c235e62181ee1c844a71a38","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000137_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","437813","bd18ef4f4f25b09c82f7f803292089c52f341cfae75806aba25c0ca25f6f283d","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000142_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","396751","43201e7b5f99f4226c0c95eb5fe24d072e76aaeed5a590166d431a7eb3bf8538","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
"acdc+dawn_combined_test","annotated_prediction","ACDC","COMBINED","fog","acdc+dawn_combined_test/combined_visual_detections/GP010476_frame_000147_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","500366","74671c79ce183f348130f72a0f9646f3e30f7783c30290d3b87e93d0c9f76a18","","","1","Combined-model inference over the mixed ACDC and DAWN validation union."
